data;temperatura_min;temperatura_max;temperatura_media;humidade_media;insolacao;velocidade_vento;precipitacao
22/10/2004;23.0;32.0;27.12;78.75;10.3;6.4;0.0
23/10/2004;22.4;29.6;25.36;88.0;3.1;2.533333;0.8
24/10/2004;22.0;31.0;26.28;79.75;6.6;5.3;3.8
25/10/2004;22.8;31.4;26.6;77.75;10.7;4.366667;0.3
26/10/2004;23.6;31.6;27.2;78.25;11.0;4.6;0.0
27/10/2004;24.2;31.6;27.28;79.5;11.6;5.248133;0.0
28/10/2004;24.2;31.4;27.36;77.5;10.4;5.266667;0.0
29/10/2004;24.2;31.4;27.2;80.5;10.3;5.1;0.0
30/10/2004;23.8;31.2;27.32;77.25;10.7;6.8;0.3
31/10/2004;23.6;29.2;26.08;81.25;6.2;5.9;1.4
01/11/2004;23.0;30.2;26.72;77.0;11.0;5.966667;0.6
02/11/2004;24.0;30.2;26.88;73.75;11.0;6.9;0.0
03/11/2004;24.2;30.4;27.2;73.5;10.9;6.4;0.0
04/11/2004;23.6;30.4;27.04;74.5;10.5;5.133333;0.0
05/11/2004;23.2;30.2;26.2;81.5;9.5;5.666667;1.9
06/11/2004;23.6;30.6;27.08;77.25;11.2;5.4;0.0
07/11/2004;22.6;30.4;26.84;80.75;9.8;6.333333;4.0
08/11/2004;23.2;30.6;27.04;73.25;11.1;6.333333;0.0
09/11/2004;22.6;30.6;26.52;76.0;11.2;6.7;0.0
10/11/2004;23.8;30.8;26.76;80.0;11.1;6.066667;0.0
11/11/2004;24.0;30.8;27.2;74.0;10.9;6.2;0.0
12/11/2004;23.0;29.2;26.28;83.75;4.5;4.8;1.0
13/11/2004;23.6;30.6;27.08;79.5;9.6;4.9;2.5
14/11/2004;24.4;30.6;27.32;75.25;10.9;5.566667;0.0
15/11/2004;23.0;30.8;27.0;74.25;10.2;7.0;0.0
16/11/2004;23.2;30.8;26.84;73.75;9.9;3.6;0.0
17/11/2004;24.0;30.6;27.04;80.75;9.5;3.666667;0.0
18/11/2004;24.0;30.8;27.28;80.0;9.8;5.133333;0.1
19/11/2004;24.2;30.4;26.88;81.0;10.9;4.266667;0.0
20/11/2004;24.0;30.4;27.16;75.5;10.2;3.7;0.0
21/11/2004;24.0;30.8;26.96;80.25;8.1;3.3;0.0
22/11/2004;23.8;30.8;27.04;77.75;10.9;5.033333;0.0
23/11/2004;24.4;31.0;27.24;78.0;10.8;4.966667;0.0
24/11/2004;24.8;31.2;27.6;80.5;10.6;5.233333;0.0
25/11/2004;24.6;31.0;27.48;79.25;11.0;5.733333;0.0
26/11/2004;24.4;30.0;27.12;82.25;10.2;5.1;0.0
27/11/2004;24.4;30.6;27.24;80.5;10.9;4.233333;0.0
28/11/2004;24.6;30.4;27.52;83.5;10.4;4.933333;0.0
29/11/2004;24.4;30.6;27.28;81.75;10.5;4.966667;0.0
30/11/2004;23.8;30.6;26.96;80.0;11.4;2.6;0.0
01/12/2004;24.0;30.8;27.36;85.5;11.0;4.8;0.0
02/12/2004;23.0;31.0;27.2;83.5;9.4;5.566667;0.6
03/12/2004;23.0;31.0;26.56;87.75;9.9;4.7;0.3
04/12/2004;23.6;31.0;27.28;82.5;11.3;4.9;2.9
05/12/2004;22.8;31.2;27.16;82.0;11.5;6.633333;0.0
06/12/2004;23.0;30.8;27.2;83.0;10.5;5.033333;0.4
07/12/2004;24.6;30.2;27.28;83.75;10.8;4.133333;0.0
08/12/2004;24.4;30.4;27.28;82.0;10.7;4.966667;0.0
09/12/2004;24.8;30.2;27.32;79.75;10.8;5.466667;0.0
10/12/2004;24.8;30.0;27.16;82.75;10.4;4.266667;0.0
11/12/2004;24.6;30.2;27.36;83.75;9.5;4.3;0.0
12/12/2004;24.8;30.2;27.48;80.0;9.8;5.533333;0.0
13/12/2004;24.4;30.8;27.48;78.5;10.7;4.266667;0.0
14/12/2004;24.6;30.6;27.32;77.5;10.2;4.866667;0.0
15/12/2004;24.4;30.4;27.24;77.25;10.6;5.066667;0.0
16/12/2004;24.2;30.6;27.32;76.0;10.6;5.533333;0.0
17/12/2004;24.4;30.6;27.36;79.5;11.0;4.8;0.0
18/12/2004;24.6;31.0;27.48;84.75;9.8;4.566667;0.0
19/12/2004;24.2;30.0;27.12;84.0;2.6;4.866667;0.5
20/12/2004;24.0;30.4;27.32;80.25;8.5;6.166667;0.0
21/12/2004;24.8;30.6;27.44;80.25;9.7;5.6;0.0
22/12/2004;24.6;30.6;27.36;80.5;10.4;5.2;0.0
23/12/2004;24.2;30.2;27.28;80.25;9.8;4.9;0.0
24/12/2004;24.0;30.8;27.12;83.75;9.7;5.766667;0.0
25/12/2004;25.0;30.8;27.56;81.75;2.4;5.0;0.0
26/12/2004;25.0;30.6;27.48;79.75;8.2;6.133333;0.0
27/12/2004;22.0;30.8;26.92;78.5;10.5;5.466667;0.0
28/12/2004;25.0;30.4;27.36;84.5;5.8;3.9;0.0
29/12/2004;23.0;31.0;27.28;79.5;9.6;3.966667;0.0
30/12/2004;24.8;31.0;27.32;80.5;11.6;4.966667;0.1
31/12/2004;24.2;31.0;27.2;78.0;11.0;4.933333;0.0
01/01/2005;24.6;31.2;27.56;77.75;10.5;4.3;0.0
02/01/2005;24.6;31.4;27.68;77.75;10.6;5.133333;0.0
03/01/2005;24.2;30.8;27.56;77.5;10.5;6.133333;0.0
04/01/2005;24.8;31.2;27.84;76.5;9.4;5.633333;0.6
05/01/2005;24.0;30.6;27.32;82.25;9.9;5.6;0.0
06/01/2005;24.8;30.4;27.52;78.75;10.9;5.4;0.0
07/01/2005;22.8;30.6;26.4;84.75;11.0;4.9;0.0
08/01/2005;23.0;30.0;26.84;83.75;7.2;5.5;1.0
09/01/2005;24.2;30.6;27.48;79.0;10.8;4.9;0.0
10/01/2005;24.8;31.2;27.96;79.5;9.7;5.3;0.0
11/01/2005;25.0;30.4;27.6;79.5;10.1;4.666667;0.0
12/01/2005;24.8;31.2;27.76;81.25;9.3;4.133333;0.0
13/01/2005;25.2;31.2;27.84;83.0;5.9;3.3;0.0
14/01/2005;25.4;31.2;28.04;81.75;7.6;4.633333;0.0
15/01/2005;25.6;31.2;28.24;79.25;7.8;3.733333;0.0
16/01/2005;25.4;31.4;28.0;77.75;8.9;4.6;0.0
17/01/2005;21.4;30.0;26.92;80.0;5.4;4.466667;0.0
18/01/2005;25.0;30.2;27.88;79.5;2.0;5.366667;0.0
19/01/2005;24.6;30.2;27.48;80.25;6.4;4.7;0.1
20/01/2005;23.0;30.0;27.28;80.75;1.6;3.733333;0.0
21/01/2005;25.4;30.4;27.84;82.0;7.1;4.933333;0.0
22/01/2005;25.6;31.2;28.2;80.25;8.4;4.7;0.0
23/01/2005;24.2;31.0;27.56;82.75;7.1;2.3;0.0
24/01/2005;23.8;30.4;27.52;81.5;5.6;2.266667;0.0
25/01/2005;24.2;30.4;27.84;80.5;5.1;2.4;0.3
26/01/2005;24.8;31.2;28.2;80.0;10.8;3.2;0.0
27/01/2005;25.0;31.0;28.2;78.75;10.2;4.066667;0.0
28/01/2005;24.0;31.0;27.72;78.0;10.5;4.7;0.0
29/01/2005;25.0;31.0;27.76;77.0;10.6;3.933333;0.0
30/01/2005;24.0;30.6;27.56;73.5;11.3;4.433333;0.0
31/01/2005;23.8;31.4;27.96;71.5;10.1;4.766667;0.0
01/02/2005;25.2;31.4;28.0;80.75;3.9;5.3;1.2
02/02/2005;24.2;31.6;27.92;81.75;8.8;5.933333;3.6
03/02/2005;23.8;31.4;27.92;78.75;8.8;6.033333;0.0
04/02/2005;26.2;31.2;28.48;79.25;9.5;6.333333;0.0
05/02/2005;23.2;30.2;27.6;79.75;10.3;5.133333;0.0
06/02/2005;25.0;30.6;27.88;74.5;10.4;6.033333;0.0
07/02/2005;23.8;30.8;27.56;75.25;9.6;6.633333;0.0
08/02/2005;24.0;30.4;27.6;78.5;7.0;3.5;0.0
09/02/2005;25.0;30.2;27.8;76.25;11.3;3.733333;0.0
10/02/2005;24.6;31.2;27.84;75.75;10.5;5.066667;0.0
11/02/2005;25.0;31.0;28.0;74.5;9.7;3.166667;0.0
12/02/2005;24.8;30.4;27.64;81.25;7.2;2.833333;1.2
13/02/2005;25.4;31.0;28.4;78.75;10.2;4.366667;0.0
14/02/2005;24.6;31.4;28.4;77.5;10.6;3.5;0.0
15/02/2005;24.0;30.2;27.68;78.75;8.1;2.7;2.8
16/02/2005;24.0;30.4;27.24;82.75;4.8;3.633333;2.0
17/02/2005;24.0;30.6;27.48;81.75;8.4;4.8;5.0
18/02/2005;25.6;31.8;28.68;74.5;10.6;4.5;0.2
19/02/2005;24.6;31.0;28.32;75.0;7.3;4.933333;0.0
20/02/2005;25.8;31.2;28.28;75.5;11.1;3.966667;0.0
21/02/2005;24.6;31.6;28.08;74.0;11.0;4.233333;0.0
22/02/2005;25.0;31.0;28.0;79.75;10.2;4.0;0.0
23/02/2005;25.0;32.0;28.68;79.5;9.7;3.966667;0.0
24/02/2005;25.4;32.0;28.6;77.75;6.3;5.133333;0.0
25/02/2005;25.6;32.4;28.8;75.25;8.7;4.733333;0.4
26/02/2005;24.2;31.8;27.76;84.0;5.1;4.566667;20.0
27/02/2005;24.2;32.2;28.36;79.25;8.9;4.1;0.0
28/02/2005;25.4;32.0;28.64;76.25;9.7;3.7;0.0
01/03/2005;25.4;32.2;28.64;76.25;10.4;4.166667;0.0
02/03/2005;25.6;32.2;28.44;81.25;9.5;4.5;0.0
03/03/2005;26.0;32.2;28.4;81.0;10.7;6.0;0.0
04/03/2005;26.0;32.2;28.8;76.25;10.4;4.333333;0.0
05/03/2005;26.2;32.6;28.92;75.25;10.6;4.433333;0.0
06/03/2005;23.6;32.2;28.4;77.5;10.1;4.833333;2.4
07/03/2005;25.6;32.6;28.76;76.5;9.2;4.233333;0.0
08/03/2005;25.6;31.6;28.64;74.75;7.8;5.2;0.0
09/03/2005;24.2;32.0;28.28;76.0;9.6;4.2;0.0
10/03/2005;25.6;32.2;28.32;81.0;7.9;2.833333;0.0
11/03/2005;25.8;32.4;28.84;78.0;8.0;3.966667;0.0
12/03/2005;26.4;32.0;28.88;76.5;9.7;4.033333;0.0
13/03/2005;25.6;32.2;28.68;75.0;7.3;5.1;0.0
14/03/2005;25.0;32.6;28.72;73.5;10.5;5.3;0.0
15/03/2005;25.6;32.2;28.68;72.5;4.9;3.466667;0.0
16/03/2005;24.2;32.4;28.44;77.5;10.6;2.966667;0.0
17/03/2005;24.6;32.6;28.6;76.75;8.6;4.666667;0.0
18/03/2005;23.4;31.4;27.16;84.25;1.4;1.1;16.2
19/03/2005;23.2;31.0;27.24;84.5;4.4;1.066667;0.9
20/03/2005;24.4;31.6;28.4;77.25;10.4;3.466667;0.4
21/03/2005;22.2;28.6;26.12;86.25;0.0;0.833333;42.8
22/03/2005;22.6;31.2;27.92;79.5;9.5;4.133333;5.7
23/03/2005;24.6;31.4;28.4;77.75;8.1;3.533333;0.0
24/03/2005;24.4;32.0;28.4;78.5;9.2;2.433333;0.5
25/03/2005;24.0;32.0;28.4;77.0;9.8;3.133333;0.0
26/03/2005;24.8;32.0;28.72;79.0;6.7;3.433333;0.0
27/03/2005;22.4;28.2;25.72;92.75;0.0;0.7;21.0
28/03/2005;22.6;31.0;27.12;82.5;6.3;2.533333;55.4
29/03/2005;23.4;31.6;26.92;89.25;4.9;2.466667;20.8
30/03/2005;23.0;31.4;27.0;88.0;3.2;1.633333;17.0
31/03/2005;24.2;31.8;28.12;80.5;10.4;3.866667;3.2
01/04/2005;23.0;31.8;27.56;83.25;8.2;3.1;0.0
02/04/2005;23.8;32.2;28.48;78.0;10.6;3.633333;1.0
03/04/2005;23.6;32.4;28.64;79.0;7.6;3.833333;0.0
04/04/2005;23.8;32.2;28.48;75.75;10.2;5.066667;2.3
05/04/2005;24.0;32.4;28.68;77.0;9.6;4.5;0.0
06/04/2005;24.0;31.8;27.84;81.75;9.3;3.9;7.1
07/04/2005;24.0;31.8;28.4;82.5;9.7;6.666667;7.4
08/04/2005;24.0;32.4;28.32;76.75;9.1;4.833333;1.8
09/04/2005;22.0;31.0;26.2;86.5;4.5;3.033333;6.2
10/04/2005;21.8;27.8;26.36;87.25;3.9;2.3;18.0
11/04/2005;21.8;31.8;27.36;82.5;10.4;3.6;26.5
12/04/2005;23.0;30.8;27.72;80.75;4.5;4.833333;0.0
13/04/2005;24.0;31.2;27.92;82.25;1.4;4.066667;1.0
14/04/2005;23.6;31.6;27.6;80.25;7.9;5.633333;5.6
15/04/2005;24.8;32.0;28.16;85.0;5.8;3.9;1.2
16/04/2005;22.6;31.8;27.88;79.75;9.1;4.433333;19.0
17/04/2005;24.6;32.0;28.36;75.75;10.3;5.333333;0.5
18/04/2005;24.0;31.0;27.84;79.5;5.1;5.4;0.0
19/04/2005;23.2;31.6;28.0;78.25;6.9;3.8;7.3
20/04/2005;23.6;31.2;27.52;83.5;5.6;4.233333;8.4
21/04/2005;23.0;31.0;27.64;80.5;4.8;5.0;1.6
22/04/2005;22.4;31.6;27.24;80.75;5.9;4.566667;20.0
23/04/2005;22.8;31.8;27.8;79.0;10.2;5.066667;1.0
24/04/2005;23.4;32.0;28.0;78.75;10.1;4.533333;0.0
25/04/2005;24.2;31.2;27.88;78.75;8.3;3.166667;0.0
26/04/2005;24.4;31.8;28.0;90.0;8.9;3.633333;0.0
27/04/2005;23.8;31.8;28.2;78.0;10.4;3.466667;0.0
28/04/2005;25.6;32.2;28.72;81.25;8.2;3.4;0.3
29/04/2005;23.4;32.2;28.04;81.75;10.3;4.133333;6.6
30/04/2005;24.2;31.8;27.96;83.0;8.6;3.566667;1.2
01/05/2005;24.4;32.0;27.96;79.25;9.7;3.266667;0.0
02/05/2005;21.4;32.2;27.8;80.75;10.7;2.433333;0.0
03/05/2005;25.2;31.8;28.44;76.25;10.7;3.3;0.0
04/05/2005;23.0;31.4;27.32;78.5;9.3;4.133333;0.6
05/05/2005;23.0;32.2;28.48;71.0;10.5;5.466667;0.0
06/05/2005;22.6;31.4;27.84;76.25;10.5;4.833333;0.0
07/05/2005;23.2;31.6;27.32;77.75;9.5;3.166667;2.6
08/05/2005;23.0;30.0;26.52;82.0;6.0;3.366667;6.7
09/05/2005;22.0;31.6;27.44;76.75;9.5;4.9;2.4
10/05/2005;22.4;31.8;27.4;80.25;9.0;3.9;0.6
11/05/2005;23.2;30.6;26.76;86.5;7.7;4.533333;4.8
12/05/2005;22.0;30.2;26.08;87.25;4.1;1.933333;86.0
13/05/2005;22.6;30.2;25.48;87.25;4.0;3.133333;36.2
14/05/2005;22.8;30.2;27.56;77.25;9.9;4.666667;13.3
15/05/2005;24.0;30.2;26.76;85.5;9.1;4.033333;0.0
16/05/2005;21.8;27.8;25.32;92.25;0.0;2.566667;163.5
17/05/2005;21.4;30.0;25.72;91.0;3.9;3.466667;16.5
18/05/2005;21.2;31.2;26.6;83.5;9.3;4.533333;17.0
19/05/2005;21.8;30.2;25.68;84.75;4.4;3.1;12.0
20/05/2005;22.2;29.6;26.04;90.25;3.7;1.9;5.4
21/05/2005;22.0;30.0;26.08;87.25;9.6;2.866667;9.0
22/05/2005;21.8;30.8;25.72;90.5;7.3;2.8;24.6
23/05/2005;21.0;25.6;23.72;93.5;0.0;2.333333;28.5
24/05/2005;19.6;27.0;24.08;92.75;1.9;2.466667;19.6
25/05/2005;21.2;30.0;26.72;84.75;8.9;2.8;37.5
26/05/2005;23.0;30.0;26.76;85.75;8.1;3.166667;1.4
27/05/2005;21.6;30.0;26.68;82.25;8.9;4.633333;0.3
28/05/2005;21.4;27.2;25.16;86.0;0.8;3.4;4.2
29/05/2005;21.0;29.2;25.32;86.25;7.9;4.233333;23.2
30/05/2005;19.6;27.2;24.28;92.5;2.6;2.2;16.2
31/05/2005;21.4;28.8;25.64;88.5;9.4;2.866667;16.2
01/06/2005;22.0;29.2;26.08;86.5;7.7;4.266667;10.6
02/06/2005;21.4;28.8;25.16;89.5;8.4;2.8;0.8
03/06/2005;20.0;27.2;23.52;92.5;1.7;3.433333;118.3
04/06/2005;21.2;27.0;24.08;92.5;2.3;2.9;19.9
05/06/2005;21.2;28.4;25.16;88.0;8.1;4.6;11.4
06/06/2005;20.0;25.8;22.88;96.25;0.0;1.666667;54.0
07/06/2005;19.2;27.0;23.48;94.75;1.7;4.133333;96.7
08/06/2005;20.0;29.2;25.08;85.0;3.1;3.733333;34.6
09/06/2005;20.2;29.2;25.32;85.25;5.2;4.233333;15.4
10/06/2005;21.2;29.2;25.04;87.0;6.4;4.433333;0.0
11/06/2005;21.0;27.5;23.94;93.75;0.0;1.9;48.0
12/06/2005;20.6;27.6;24.92;90.25;0.0;2.833333;42.0
13/06/2005;20.2;29.2;25.56;86.25;8.4;3.8;9.4
14/06/2005;22.0;29.8;26.8;81.75;9.2;3.366667;0.3
15/06/2005;21.4;28.2;25.92;82.0;10.1;4.1;0.0
16/06/2005;21.0;29.4;25.76;84.25;9.4;3.766667;0.0
17/06/2005;21.4;29.2;26.32;81.75;8.8;3.466667;0.0
18/06/2005;21.0;27.2;24.0;91.25;0.5;0.666667;30.0
19/06/2005;21.0;29.2;25.8;86.5;10.2;2.8;1.1
20/06/2005;22.0;29.2;26.6;86.5;6.7;3.3;1.5
21/06/2005;22.0;29.2;26.64;80.75;9.5;4.933333;10.2
22/06/2005;22.0;29.0;25.64;86.75;8.3;3.3;3.5
23/06/2005;19.8;23.4;22.44;94.25;0.0;2.9;60.9
24/06/2005;20.0;26.2;23.48;95.75;0.0;1.9;64.6
25/06/2005;20.4;28.0;24.88;88.75;10.4;1.233333;19.2
26/06/2005;20.0;26.2;23.28;94.5;0.6;2.366667;18.9
27/06/2005;20.0;28.4;25.32;83.0;6.5;4.066667;25.9
28/06/2005;20.6;28.8;25.16;78.0;8.4;3.366667;2.0
29/06/2005;19.6;28.0;24.48;87.5;5.4;3.333333;44.5
30/06/2005;20.2;28.8;24.96;89.75;7.0;3.866667;18.6
01/07/2005;20.0;28.6;24.88;87.75;9.6;2.966667;5.0
02/07/2005;21.8;29.0;25.32;78.75;9.3;4.633333;0.0
03/07/2005;21.4;28.0;25.24;88.75;5.7;4.466667;6.2
04/07/2005;21.0;29.0;25.12;84.5;10.4;3.2;5.9
05/07/2005;20.0;28.8;25.48;82.75;10.4;2.433333;0.0
06/07/2005;21.2;28.8;25.84;84.75;10.2;3.9;0.0
07/07/2005;20.0;28.8;24.48;87.5;8.9;4.533333;0.0
08/07/2005;19.0;26.8;23.36;89.5;0.0;2.133333;42.7
09/07/2005;21.2;28.8;24.64;86.75;7.3;4.666667;0.2
10/07/2005;21.2;29.2;25.28;81.0;9.5;5.4;0.4
11/07/2005;19.8;28.2;24.48;85.5;0.0;6.666667;21.0
12/07/2005;20.0;29.0;24.64;81.5;10.0;4.366667;1.7
13/07/2005;19.0;29.4;24.64;78.75;10.7;4.266667;0.0
14/07/2005;19.6;29.4;25.16;78.25;9.8;5.666667;0.0
15/07/2005;20.0;29.0;24.48;84.75;6.6;4.766667;0.2
16/07/2005;21.0;28.0;24.8;88.0;5.3;4.833333;0.0
17/07/2005;20.4;28.4;24.92;81.75;8.3;5.1;10.5
18/07/2005;20.0;29.2;25.12;87.25;9.6;2.633333;4.6
19/07/2005;21.0;29.4;25.76;85.75;9.1;3.533333;2.0
20/07/2005;22.2;29.4;25.88;87.0;9.2;4.066667;3.1
21/07/2005;21.2;29.8;26.24;76.25;9.8;5.266667;0.9
22/07/2005;20.0;30.0;25.24;82.25;11.2;4.866667;0.0
23/07/2005;20.4;28.6;25.0;77.0;10.6;5.0;0.0
24/07/2005;20.0;29.0;25.52;75.75;9.2;6.2;0.0
25/07/2005;20.2;29.2;24.64;80.5;3.6;5.266667;0.0
26/07/2005;19.6;28.8;24.28;83.75;5.4;4.3;1.9
27/07/2005;20.0;29.0;25.36;79.0;11.5;4.866667;0.0
28/07/2005;20.0;29.2;25.0;78.25;10.3;5.366667;0.0
29/07/2005;20.4;28.8;24.68;75.25;10.1;4.866667;1.8
30/07/2005;21.0;29.2;24.24;86.5;9.7;4.133333;0.0
31/07/2005;21.0;28.6;24.44;79.25;10.3;5.3;7.1
01/08/2005;21.0;28.8;24.72;79.5;9.9;3.966667;2.5
02/08/2005;21.0;29.2;25.04;85.0;6.3;3.633333;8.0
03/08/2005;21.0;27.6;25.08;89.0;5.4;4.1;8.0
04/08/2005;22.0;28.6;25.4;89.25;7.7;4.366667;2.2
05/08/2005;22.0;29.2;25.96;81.5;8.9;4.866667;0.9
06/08/2005;22.4;28.8;25.04;86.25;9.9;4.8;5.4
07/08/2005;21.6;28.4;25.36;78.25;6.6;5.433333;0.1
08/08/2005;20.8;27.8;24.56;80.25;2.7;3.966667;1.3
09/08/2005;21.0;28.8;25.32;81.25;9.8;5.2;3.2
10/08/2005;21.8;28.8;25.64;80.75;9.9;5.4;1.2
11/08/2005;22.2;29.0;25.44;83.5;10.4;4.2;0.8
12/08/2005;22.0;25.4;23.92;90.5;0.0;2.866667;2.4
13/08/2005;21.2;28.2;24.92;82.0;10.5;4.766667;27.2
14/08/2005;21.6;29.0;25.8;82.0;9.8;3.666667;0.0
15/08/2005;24.0;29.2;26.48;82.5;10.0;4.9;0.0
16/08/2005;21.8;28.0;25.44;81.5;6.6;5.066667;2.6
17/08/2005;20.6;28.4;24.96;82.5;9.1;4.933333;13.0
18/08/2005;21.2;29.0;24.8;87.25;9.7;3.9;1.8
19/08/2005;22.0;28.8;25.2;79.5;10.5;5.3;6.4
20/08/2005;21.6;28.6;25.0;81.25;8.4;3.9;0.3
21/08/2005;21.0;28.4;25.44;81.25;10.2;5.4;0.0
22/08/2005;22.4;28.8;25.44;82.25;8.3;5.233333;1.4
23/08/2005;21.4;29.0;24.76;89.5;9.9;3.866667;0.3
24/08/2005;22.4;29.0;26.04;82.0;9.3;2.9;3.7
25/08/2005;22.2;28.6;24.8;88.25;7.2;5.066667;3.0
26/08/2005;22.2;29.2;25.52;83.0;10.5;5.3;0.0
27/08/2005;21.4;29.2;25.6;81.25;10.3;5.2;0.0
28/08/2005;22.6;29.0;25.96;85.0;7.9;5.066667;7.8
29/08/2005;24.2;29.0;26.4;77.5;8.0;3.633333;0.1
30/08/2005;22.2;29.0;26.04;80.5;9.6;5.3;1.1
31/08/2005;23.0;28.0;25.8;82.5;5.7;4.766667;2.1
01/09/2005;22.0;28.6;25.44;82.25;3.6;4.666667;6.0
02/09/2005;22.4;29.4;26.0;81.25;10.2;5.433333;2.0
03/09/2005;22.4;27.4;24.76;91.5;2.3;4.2;3.4
04/09/2005;22.2;28.8;25.72;82.5;10.3;4.233333;11.2
05/09/2005;22.0;29.0;25.44;82.75;9.4;4.5;4.6
06/09/2005;22.4;29.2;25.76;83.0;8.3;3.633333;3.6
07/09/2005;24.0;29.2;26.04;86.75;8.0;4.6;0.2
08/09/2005;24.4;29.2;26.56;73.5;10.6;5.766667;0.6
09/09/2005;23.8;29.0;26.16;79.25;8.3;6.8;1.3
10/09/2005;21.8;28.6;25.44;82.0;9.0;6.133333;0.0
11/09/2005;23.8;29.0;26.32;79.0;10.0;6.1;1.0
12/09/2005;21.6;29.0;25.2;78.0;5.7;4.466667;0.0
13/09/2005;22.2;29.0;26.0;78.75;8.6;6.233333;0.4
14/09/2005;22.4;29.2;25.52;79.0;10.2;6.466667;0.0
15/09/2005;21.8;29.0;25.2;83.25;5.3;4.2;4.4
16/09/2005;21.0;28.6;25.04;79.5;7.6;4.7;1.5
17/09/2005;21.4;29.8;25.68;79.25;7.8;4.3;0.8
18/09/2005;22.0;29.6;26.0;78.0;10.7;6.066667;0.0
19/09/2005;22.2;29.4;25.84;77.75;10.0;5.533333;0.0
20/09/2005;21.0;29.4;25.68;79.25;10.6;3.9;0.0
21/09/2005;22.0;29.4;25.92;79.25;10.8;3.133333;0.0
22/09/2005;24.0;29.4;26.44;77.0;9.5;2.966667;0.0
23/09/2005;23.2;29.4;26.32;76.25;9.9;4.166667;0.0
24/09/2005;22.4;29.4;26.2;74.5;10.2;4.9;0.0
25/09/2005;24.0;30.4;27.12;74.0;9.7;5.8;0.0
26/09/2005;24.6;30.0;26.88;79.75;7.3;4.333333;0.0
27/09/2005;24.6;29.4;27.24;74.0;9.6;4.9;2.9
28/09/2005;24.2;30.0;26.8;77.75;9.7;4.2;0.0
29/09/2005;22.8;30.0;26.72;75.5;6.7;5.466667;0.0
30/09/2005;23.8;30.0;26.64;76.25;9.7;5.7;0.0
01/10/2005;23.4;30.4;26.8;80.25;9.8;5.366667;0.0
02/10/2005;23.0;30.0;26.56;74.5;9.8;6.233333;0.0
03/10/2005;24.6;30.0;26.92;79.5;9.0;4.8;0.0
04/10/2005;24.0;30.0;26.92;77.25;9.2;5.233333;0.0
05/10/2005;25.0;30.4;27.24;77.5;10.2;6.133333;0.0
06/10/2005;22.8;30.0;26.6;77.5;8.4;5.866667;7.3
07/10/2005;25.0;30.4;27.08;77.0;9.6;6.766667;0.0
08/10/2005;22.2;29.6;25.8;80.5;10.5;5.233333;16.4
09/10/2005;22.4;29.4;26.2;79.25;10.1;6.566667;0.0
10/10/2005;22.2;29.4;26.12;78.0;10.5;5.4;0.0
11/10/2005;24.8;29.8;26.96;76.25;10.7;5.4;0.0
12/10/2005;24.6;29.6;26.72;77.5;11.1;5.333333;0.0
13/10/2005;25.0;30.0;27.0;78.5;10.8;6.366667;0.0
14/10/2005;24.0;30.2;26.96;77.0;10.8;6.0;1.0
15/10/2005;25.0;30.0;26.68;77.5;10.7;4.3;0.0
16/10/2005;25.0;30.0;27.12;76.5;11.0;6.733333;0.0
17/10/2005;23.0;30.2;26.76;78.5;10.5;5.366667;0.0
18/10/2005;24.8;30.2;27.12;79.0;9.6;4.7;0.0
19/10/2005;24.0;30.2;26.92;78.75;11.0;5.133333;0.5
20/10/2005;24.8;30.4;27.32;77.25;11.0;6.2;0.0
21/10/2005;24.8;30.6;27.12;80.25;10.2;5.766667;0.0
22/10/2005;22.6;30.2;26.08;79.25;8.0;4.8;6.2
23/10/2005;23.4;29.8;26.64;77.5;10.2;6.066667;0.0
24/10/2005;24.8;30.0;26.76;76.25;10.8;4.7;0.0
25/10/2005;25.0;30.4;27.16;78.0;10.9;5.066667;0.0
26/10/2005;23.8;30.2;26.88;78.5;10.5;5.166667;0.2
27/10/2005;24.8;30.2;26.96;76.0;10.8;4.133333;0.0
28/10/2005;24.8;30.0;26.72;76.0;11.0;3.433333;0.0
29/10/2005;24.4;30.0;26.72;79.0;11.0;2.9;0.0
30/10/2005;24.6;29.6;26.96;80.25;10.7;3.233333;0.0
31/10/2005;24.8;30.4;27.08;78.75;10.1;3.866667;0.0
01/11/2005;25.0;30.8;27.28;75.75;10.6;4.5;0.0
02/11/2005;25.0;30.6;27.28;83.25;10.7;4.766667;0.0
03/11/2005;25.2;30.6;27.44;74.25;10.9;6.666667;0.0
04/11/2005;25.0;30.0;26.92;74.5;10.0;4.133333;0.0
05/11/2005;24.8;30.4;27.04;75.75;10.9;4.933333;0.0
06/11/2005;24.8;30.2;27.12;75.75;11.2;4.6;0.0
07/11/2005;24.8;31.0;27.4;79.0;11.0;5.233333;0.0
08/11/2005;25.0;30.6;27.56;76.5;11.0;6.033333;0.0
09/11/2005;25.6;30.4;27.48;78.0;10.8;5.966667;0.0
10/11/2005;25.2;30.6;27.04;76.25;10.5;4.933333;0.0
11/11/2005;24.8;30.0;26.8;76.75;10.7;4.5;0.0
12/11/2005;24.8;29.4;26.92;76.75;10.7;3.4;0.0
13/11/2005;25.2;30.2;27.28;82.75;10.4;3.966667;0.0
14/11/2005;25.2;30.8;27.48;77.5;10.1;4.033333;0.0
15/11/2005;25.0;30.8;27.6;76.5;10.6;5.8;0.0
16/11/2005;25.4;30.8;27.64;76.5;8.8;5.6;0.0
